EEEC20048,無線通訊之電波傳播與天線,3,黃謀勤,,1,511,電機工程學系,選修,111-1-515166,en-us
EEEC20018,天線導論,3,陳富強,,1,511,電機工程學系,選修,111-1-515167,zh-tw
EEEC20057,計算機組織,3,劉志尉,,1,511,電機工程學系,選修,111-1-515168,zh-tw
EEEC20004,VLSI實驗,3,闕河鳴、張錫嘉,,1,511,電機工程學系,選修,111-1-515169,zh-tw
EEEC20062,超大型積體電路導論,3,廖育德,,1,511,電機工程學系,選修,111-1-515170,zh-tw
EEEC20101,類比積體電路導論,3,柯明道,,1,610,奈米科學及工程學士學位學程,選修,111-1-515171,zh-tw
EEEC20101,類比積體電路導論,3,洪浩喬,,1,610,奈米科學及工程學士學位學程,選修,111-1-515172,zh-tw
EEEC20004,VLSI實驗,3,張錫嘉,,1,511,電機工程學系,選修,111-1-515173,zh-tw
EEEC20077,通訊系統實驗,3,余俊宏,,1,511,電機工程學系,選修,111-1-515174,zh-tw
EEEC20074,通訊網路實驗,3,林亭佑,,1,511,電機工程學系,選修,111-1-515175,zh-tw
EEEC20034,數位訊號處理導論,3,馮智豪,,1,511,電機工程學系,選修,111-1-515176,en-us
EEEC20034,數位訊號處理導論,3,冀泰石,,1,511,電機工程學系,選修,111-1-515177,zh-tw
EEEC20005,互動式音訊處理導論,3,張文輝,,1,511,電機工程學系,選修,111-1-515178,zh-tw
EEEC20007,人工智慧導論,3,王學誠、賴伯承、賴瑾,,1,511,電機工程學系,選修,111-1-515179,zh-tw
EEEC20041,智慧機器人實驗,3,宋開泰,,1,OUZ,創創工坊,選修,111-1-515180,zh-tw
EEEC20055,自動控制系統,3,吳炳飛,,1,511,電機工程學系,選修,111-1-515181,zh-tw
EEEC20055,自動控制系統,3,蕭得聖,,1,511,電機工程學系,選修,111-1-515182,zh-tw
EEEC20045,機器人系統與應用設計實作,3,宋開泰、王學誠、王識源,,1,OUZ,創創工坊,選修,111-1-515183,zh-tw
EEEC20050,生醫工程實驗,3,蔡德明,跨院基本素養(106),3,515,生醫工程研究所,選修,111-1-515184,en-us
EEEC20099,電磁波,3,黃瑞彬,,1,511,電機工程學系,選修,111-1-515185,zh-tw
EEEC20013,半導體元件物理,3,蘇彬,,1,610,奈米科學及工程學士學位學程,選修,111-1-515186,zh-tw
EEEC20081,量子力學導論,3,林聖迪,,3,510,電子研究所,選修,111-1-515187,zh-tw
