SESE20095,環境資訊及工程整合專題實作(4),1,蔡營寬,,1,951,系統工程與科技學士學位學程,必修,111-2-910105,zh-tw
SESE10070,材料實驗,1,黃爾文、林明憲,,1,951,系統工程與科技學士學位學程,必修,111-2-910106,zh-tw
SESE10233,導師輔導(8),0,林明憲,,1,951,系統工程與科技學士學位學程,必修,111-2-910107,zh-tw
SESE20097,火炸藥專題實作(4),1,楊琮貿,,1,951,系統工程與科技學士學位學程,必修,111-2-910108,zh-tw
SESE20098,核生化防護專題實作(4),1,汪成斌,,1,951,系統工程與科技學士學位學程,必修,111-2-910109,zh-tw
SESE20099,材料科學與工程專題實作(4),1,王哲釧,,1,951,系統工程與科技學士學位學程,必修,111-2-910110,zh-tw
SESE20100,創/儲能電池專題實作(4),1,林明憲,,1,951,系統工程與科技學士學位學程,必修,111-2-910111,zh-tw
SESE00064,導師輔導(6),0,游竹淋,,1,951,系統工程與科技學士學位學程,必修,111-2-910112,zh-tw
SESE20101,火炸藥專題實作(2),1,李金樹,,1,951,系統工程與科技學士學位學程,必修,111-2-910113,zh-tw
SESE20102,核生化防護專題實作(2),1,黃文鍵,,1,951,系統工程與科技學士學位學程,必修,111-2-910114,zh-tw
SESE20103,材料科學與工程專題實作(2),1,許宏華,,1,951,系統工程與科技學士學位學程,必修,111-2-910115,zh-tw
SESE20104,功能性鍍膜專題實作(2),1,葛明德,,1,951,系統工程與科技學士學位學程,必修,111-2-910116,zh-tw
SESE00024,導師輔導(4),0,黃文鍵,,1,951,系統工程與科技學士學位學程,必修,111-2-910117,zh-tw
SESE00022,導師輔導(2) ,0,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-2-910118,zh-tw
SESE20105,通訊系統專題實作(4),1,瞿忠正,,1,951,系統工程與科技學士學位學程,必修,111-2-910119,zh-tw
SESE10233,導師輔導(8),0,瞿忠正,,1,951,系統工程與科技學士學位學程,必修,111-2-910120,zh-tw
SESE20106,無線通訊應用專題實作(4),1,蘇英俊,,1,951,系統工程與科技學士學位學程,必修,111-2-910121,zh-tw
SESE20107,微波裝置專題實作(4),1,陳淑娟,,1,951,系統工程與科技學士學位學程,必修,111-2-910122,zh-tw
SESE00064,導師輔導(6),0,陳淑娟,,1,951,系統工程與科技學士學位學程,必修,111-2-910123,zh-tw
SESE20108,微波裝置專題實作(2),1,李志國,,1,951,系統工程與科技學士學位學程,必修,111-2-910124,zh-tw
SESE00022,導師輔導(2) ,0,李志國,,1,951,系統工程與科技學士學位學程,必修,111-2-910125,zh-tw
SESE00064,導師輔導(6),0,聶若鹽,,1,951,系統工程與科技學士學位學程,必修,111-2-910126,zh-tw
SESE20109,半導體元件應用專題實作(2),1,謝育立,,1,951,系統工程與科技學士學位學程,必修,111-2-910127,zh-tw
SESE20110,光電應用專題實作(2),1,葉宗翰,,1,951,系統工程與科技學士學位學程,必修,111-2-910128,zh-tw
SESE00024,導師輔導(4),0,葉宗翰,,1,951,系統工程與科技學士學位學程,必修,111-2-910129,zh-tw
SESE20111,光電應用專題實作(4),1,謝輝煌,,1,951,系統工程與科技學士學位學程,必修,111-2-910130,zh-tw
SESE20112,資訊安全專題實作(4),1,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-2-910131,zh-tw
SESE20113,智慧型機器人專題實作(2),1,藍建武,,1,951,系統工程與科技學士學位學程,必修,111-2-910132,zh-tw
SESE00024,導師輔導(4),0,藍建武,,1,951,系統工程與科技學士學位學程,必修,111-2-910133,zh-tw
SESE20114,控制與自動化專題實作(4),1,談光雄,,1,951,系統工程與科技學士學位學程,必修,111-2-910134,zh-tw
SESE20115,計算機網路應用專題實作(4),1,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-2-910135,zh-tw
SESE20116,控制與自動化專題實作(2),1,林振輝,,1,951,系統工程與科技學士學位學程,必修,111-2-910136,zh-tw
SESE20117,資訊應用專題實作(2),1,張德仁,,1,951,系統工程與科技學士學位學程,必修,111-2-910137,zh-tw
SESE20118,資訊安全專題實作(2),1,張克勤,,1,951,系統工程與科技學士學位學程,必修,111-2-910138,zh-tw
SESE20119,無線通訊應用專題實作(2),1,鄭紹宏,,1,951,系統工程與科技學士學位學程,必修,111-2-910139,zh-tw
SESE10233,導師輔導(8),0,鄭紹宏,,1,951,系統工程與科技學士學位學程,必修,111-2-910140,zh-tw
SESE20120,材料破損分析,3,劉益銘,,1,951,系統工程與科技學士學位學程,選修,111-2-910141,zh-tw
SESE20122,量子化學,3,劉敏憲,,1,951,系統工程與科技學士學位學程,選修,111-2-910143,zh-tw
SESE20123,核生化防護,2,吳國輝,,1,951,系統工程與科技學士學位學程,必修,111-2-910144,zh-tw
SESE20124,熱處理學,3,劉益銘,,1,951,系統工程與科技學士學位學程,選修,111-2-910145,zh-tw
SESE20125,環境化學,3,王志嘉,,1,951,系統工程與科技學士學位學程,選修,111-2-910146,zh-tw
SESE20126,化學反應工程,3,葛明德,,1,951,系統工程與科技學士學位學程,必修,111-2-910147,zh-tw
SESE20127,工業安全及衛生,2,楊琮貿,,1,951,系統工程與科技學士學位學程,必修,111-2-910148,zh-tw
SESE20128,物理冶金(2),3,許宏華,,1,951,系統工程與科技學士學位學程,必修,111-2-910149,zh-tw
SESE20129,有機材料,3,蔡厚仁,,1,951,系統工程與科技學士學位學程,選修,111-2-910150,zh-tw
SESE20130,火藥學實驗,1,葛明德,,1,951,系統工程與科技學士學位學程,必修,111-2-910151,zh-tw
SESE20131,毒物偵檢與防護,3,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-2-910152,zh-tw
SESE20132,有機化學(2),3,系統工程,,1,951,系統工程與科技學士學位學程,選修,111-2-910153,zh-tw
SESE20133,無機化學,3,張章平,,1,951,系統工程與科技學士學位學程,必修,111-2-910154,zh-tw
SESE10027,工程數學(2) ,3,陸開泰,,1,951,系統工程與科技學士學位學程,必修,111-2-910155,zh-tw
SESE10053,普通化學實驗,1,黃文鍵,,1,951,系統工程與科技學士學位學程,必修,111-2-910156,zh-tw
SESE10247,有機化學實驗(2),3,游竹淋,,1,951,系統工程與科技學士學位學程,選修,111-2-910157,zh-tw
SESE10098,物理化學實驗(1),1,劉敏憲,,1,951,系統工程與科技學士學位學程,必修,111-2-910158,zh-tw
SESE20134,單元操作與輸送現象(1),3,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-2-910159,zh-tw
SESE10003,儀器及分析化學(2),3,王志嘉,,1,951,系統工程與科技學士學位學程,選修,111-2-910160,zh-tw
SESE10097,物理化學(1),3,王哲釧,,1,951,系統工程與科技學士學位學程,必修,111-2-910161,zh-tw
SESE10110,結晶繞射概論,3,劉益銘,,1,951,系統工程與科技學士學位學程,必修,111-2-910162,zh-tw
SESE10066,材料熱力學(1),3,王哲釧,,1,951,系統工程與科技學士學位學程,必修,111-2-910163,zh-tw
SESE10053,普通化學實驗,1,游竹淋,,1,951,系統工程與科技學士學位學程,必修,111-2-910164,zh-tw
SESE00043,環境保護  ,2,系統工程,,1,951,系統工程與科技學士學位學程,選修,111-2-910165,zh-tw
SESE00048,科技與未來生活  ,2,鄭根發,,1,951,系統工程與科技學士學位學程,選修,111-2-910166,zh-tw
SESE00043,環境保護  ,2,系統工程,,1,951,系統工程與科技學士學位學程,選修,111-2-910167,zh-tw
SESE00048,科技與未來生活  ,2,鄭根發,,1,951,系統工程與科技學士學位學程,選修,111-2-910168,zh-tw
SESE00020,專案管理,2,李金樹,,1,951,系統工程與科技學士學位學程,選修,111-2-910169,zh-tw
SESE00116,孫子兵法與人生,2,系統工程,,1,951,系統工程與科技學士學位學程,選修,111-2-910170,zh-tw
SESE00116,孫子兵法與人生,2,系統工程,,1,951,系統工程與科技學士學位學程,選修,111-2-910171,zh-tw
SESE00118,中國兵書選讀,2,系統工程,,1,951,系統工程與科技學士學位學程,選修,111-2-910172,zh-tw
SESE20135,戰機結構專題實作(4),1,李彥宏,,1,951,系統工程與科技學士學位學程,必修,111-2-910173,zh-tw
SESE10177,機電整合,3,孔健君,,1,951,系統工程與科技學士學位學程,必修,111-2-910174,zh-tw
SESE20136,機電航太控制專題實作(4),1,孔健君,,1,951,系統工程與科技學士學位學程,必修,111-2-910175,zh-tw
SESE20137,設計製造專題實作(2),1,尤懷德,,1,951,系統工程與科技學士學位學程,必修,111-2-910177,zh-tw
SESE20138,設計製造專題實作(4),1,尤懷德,,1,951,系統工程與科技學士學位學程,必修,111-2-910178,zh-tw
SESE20139,熱流量測專題實作(4),1,賴渝翔,,1,951,系統工程與科技學士學位學程,必修,111-2-910179,zh-tw
SESE20140,動力學,3,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-2-910180,zh-tw
SESE10233,導師輔導(8),0,林聰穎,,1,951,系統工程與科技學士學位學程,必修,111-2-910181,zh-tw
SESE10233,導師輔導(8),0,林聰穎,,1,951,系統工程與科技學士學位學程,必修,111-2-910182,zh-tw
SESE20141,太空專題實作(2),1,李彥宏,,1,951,系統工程與科技學士學位學程,必修,111-2-910183,zh-tw
SESE20142,熱傳學,3,賴正權,,1,951,系統工程與科技學士學位學程,必修,111-2-910184,zh-tw
SESE00064,導師輔導(6),0,孔健君,,1,951,系統工程與科技學士學位學程,必修,111-2-910185,zh-tw
SESE20143,熱流量測專題實作(2),1,賴渝翔,,1,951,系統工程與科技學士學位學程,必修,111-2-910186,zh-tw
SESE20144,飛行力學,2,孔健君,,1,951,系統工程與科技學士學位學程,必修,111-2-910187,zh-tw
SESE20145,戰機推進系統,3,夏筱明,,1,951,系統工程與科技學士學位學程,選修,111-2-910188,zh-tw
SESE20146,自動控制,3,孔健君,,1,951,系統工程與科技學士學位學程,必修,111-2-910189,zh-tw
SESE10037,微積分(1),4,張枝成,,1,951,系統工程與科技學士學位學程,必修,111-2-910191,zh-tw
SESE10045,應用力學-動力學,3,林聰穎,,1,951,系統工程與科技學士學位學程,必修,111-2-910192,zh-tw
SESE10234,無人機系統概論,3,尤懷德,,1,951,系統工程與科技學士學位學程,選修,111-2-910193,zh-tw
SESE10231,工程數學(2),3,賴渝翔,,1,951,系統工程與科技學士學位學程,必修,111-2-910194,zh-tw
SESE00024,導師輔導(4),0,賴渝翔,,1,951,系統工程與科技學士學位學程,必修,111-2-910195,zh-tw
SESE10065,材料力學,3,羅本喆,,1,951,系統工程與科技學士學位學程,必修,111-2-910196,zh-tw
SESE10095,熱力學(2),3,夏筱明,,1,951,系統工程與科技學士學位學程,必修,111-2-910197,zh-tw
SESE10235,流體力學,3,賴正權,,1,951,系統工程與科技學士學位學程,必修,111-2-910198,zh-tw
SESE10235,流體力學,3,賴正權,,1,951,系統工程與科技學士學位學程,必修,111-2-910199,zh-tw
SESE10117,航太工程概論,2,夏筱明,,1,951,系統工程與科技學士學位學程,必修,111-2-910200,zh-tw
SESE10116,能源概論,2,賴正權,,1,951,系統工程與科技學士學位學程,必修,111-2-910201,zh-tw
SESE00022,導師輔導(2) ,0,羅本喆,,1,951,系統工程與科技學士學位學程,必修,111-2-910202,zh-tw
SESE20148,旋翼機武器系統,3,系統工程,,1,951,系統工程與科技學士學位學程,選修,111-2-910204,zh-tw
SESE20149,機械製造,3,黃國鑫,,1,951,系統工程與科技學士學位學程,必修,111-2-910205,zh-tw
SESE10031,工廠實習(1),1,黃國鑫,,1,951,系統工程與科技學士學位學程,必修,111-2-910206,zh-tw
SESE10248,航空工程實驗,1,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-2-910207,zh-tw
SESE10074,機動學,3,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-2-910208,zh-tw
SESE10069,材料實驗,1,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-2-910209,zh-tw
SESE20151,飛具結構學,2,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-2-910210,zh-tw
SESE00022,導師輔導(2) ,0,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-2-910211,zh-tw
SESE00038,服務學習 (1),0,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-2-910212,zh-tw
SESE00024,導師輔導(4),0,羅序仁,,1,951,系統工程與科技學士學位學程,必修,111-2-910213,zh-tw
SESE00024,導師輔導(4),0,劉中宇,,1,951,系統工程與科技學士學位學程,必修,111-2-910214,zh-tw
SESE00064,導師輔導(6),0,周兆龍,,1,951,系統工程與科技學士學位學程,必修,111-2-910215,zh-tw
SESE00064,導師輔導(6),0,劉芳萍,,1,951,系統工程與科技學士學位學程,必修,111-2-910216,zh-tw
SESE10233,導師輔導(8),0,賴泰宏,,1,951,系統工程與科技學士學位學程,必修,111-2-910217,zh-tw
SESE10233,導師輔導(8),0,蔡宗憲,,1,951,系統工程與科技學士學位學程,必修,111-2-910218,zh-tw
SESE10105,程式設計,3,楊婷婷,,1,951,系統工程與科技學士學位學程,必修,111-2-910219,zh-tw
SESE10122,視窗程式設計,3,陳丙堃,,1,951,系統工程與科技學士學位學程,選修,111-2-910220,zh-tw
SESE10124,計算機組織,3,蔡宗憲,,1,951,系統工程與科技學士學位學程,必修,111-2-910221,zh-tw
SESE10124,計算機組織,3,蔡宗憲,,1,951,系統工程與科技學士學位學程,必修,111-2-910222,zh-tw
SESE10126,計算機網路,3,劉芳萍,,1,951,系統工程與科技學士學位學程,必修,111-2-910223,zh-tw
SESE10126,計算機網路,3,劉芳萍,,1,951,系統工程與科技學士學位學程,必修,111-2-910224,zh-tw
SESE10115,線性代數,3,張仁煦,,1,951,系統工程與科技學士學位學程,必修,111-2-910225,zh-tw
SESE10115,線性代數,3,張仁煦,,1,951,系統工程與科技學士學位學程,必修,111-2-910226,zh-tw
SESE10085,演算法概論,3,周兆龍,,1,951,系統工程與科技學士學位學程,必修,111-2-910227,zh-tw
SESE10085,演算法概論,3,周兆龍,,1,951,系統工程與科技學士學位學程,必修,111-2-910228,zh-tw
SESE20050,行動裝置軟體設計與實驗,3,陳丙堃,,1,951,系統工程與科技學士學位學程,必修,111-2-910229,zh-tw
SESE20022,密碼學概論,3,羅嘉寧,,1,951,系統工程與科技學士學位學程,必修,111-2-910230,zh-tw
SESE10012,土木施工,3,宋欣芳,,1,951,系統工程與科技學士學位學程,必修,111-2-910232,zh-tw
SESE10111,統計學,2,沈鴻禧,,1,951,系統工程與科技學士學位學程,必修,111-2-910233,zh-tw
SESE10135,資訊系統應用實務,3,陳丙堃,,1,951,系統工程與科技學士學位學程,選修,111-2-910235,zh-tw
SESE20154,機率與統計,3,張仁煦,,1,951,系統工程與科技學士學位學程,必修,111-2-910237,zh-tw
SESE20154,機率與統計,3,賴泰宏,,1,951,系統工程與科技學士學位學程,必修,111-2-910238,zh-tw
SESE20155,網路攻防實務,3,羅嘉寧,,1,951,系統工程與科技學士學位學程,必修,111-2-910239,zh-tw
SESE20156,網路攻防專題實作(2),1,羅嘉寧,,1,951,系統工程與科技學士學位學程,必修,111-2-910240,zh-tw
SESE20158,C4ISR 系統專題實作(2),1,劉中宇,,1,951,系統工程與科技學士學位學程,必修,111-2-910242,zh-tw
SESE20160,資料庫專題實作(2),1,劉芳萍,,1,951,系統工程與科技學士學位學程,必修,111-2-910244,zh-tw
SESE10236,資訊系統工程專題實作(2),1,羅序仁,,1,951,系統工程與科技學士學位學程,必修,111-2-910245,zh-tw
SESE10237,電腦網路專題實作(2),1,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-2-910246,zh-tw
SESE20161,多媒體設計專題實作(2),1,蔡宗憲,,1,951,系統工程與科技學士學位學程,必修,111-2-910247,zh-tw
SESE20162,物聯網系統專題實作(2),1,楊婷婷,,1,951,系統工程與科技學士學位學程,必修,111-2-910248,zh-tw
SESE20163,密碼工程專題實作(2),1,賴泰宏,,1,951,系統工程與科技學士學位學程,必修,111-2-910249,zh-tw
SESE20164,資訊作戰,3,系統工程,,1,951,系統工程與科技學士學位學程,選修,111-2-910250,zh-tw
SESE20166,電腦攻擊與防禦,3,陳佑全,,1,951,系統工程與科技學士學位學程,選修,111-2-910252,zh-tw
SESE20167,無線通訊與網路,3,楊婷婷,,1,951,系統工程與科技學士學位學程,選修,111-2-910253,zh-tw
SESE00074,程式設計實習(2),3,周兆龍,,1,951,系統工程與科技學士學位學程,選修,111-2-910254,zh-tw
SESE20112,資訊安全專題實作(4),1,賴泰宏,,1,951,系統工程與科技學士學位學程,必修,111-2-910255,zh-tw
SESE20168,網路攻防專題實作(4),1,羅嘉寧,,1,951,系統工程與科技學士學位學程,必修,111-2-910256,zh-tw
SESE20169,C4ISR 系統專題實作(4),1,劉中宇,,1,951,系統工程與科技學士學位學程,必修,111-2-910257,zh-tw
SESE20170,資料庫專題實作(4),1,劉芳萍,,1,951,系統工程與科技學士學位學程,必修,111-2-910258,zh-tw
SESE20171,資訊系統工程專題實作(4),1,羅序仁,,1,951,系統工程與科技學士學位學程,必修,111-2-910259,zh-tw
SESE20172,多媒體設計專題實作(4),1,蔡宗憲,,1,951,系統工程與科技學士學位學程,必修,111-2-910260,zh-tw
SESE20173,物聯網系統專題實作(4),1,楊婷婷,,1,951,系統工程與科技學士學位學程,必修,111-2-910261,zh-tw
SESE20175,系統工程,3,系統工程,,1,951,系統工程與科技學士學位學程,選修,111-2-910263,zh-tw
